"exercise","weight_delta"
0,0.818677642085404
0,-0.00154320987655354
0,-4.21680186569345
0,-0.724577025508744
20,-0.303951367781152
145.02,-1.04702191462692
0,-5.66723865586326
0,-1.09589206119746
90.1,-1.10498987214419
117.72,-1.68529654010738
42.53,1.72403744304734
0,4.85445205479452
30,20.6406255540977
40.02,-0.00154320987655354
30,-1.00504071345483
0,-0.894668041449475
62,-0.952829521130753
57,-1.56957780689984
97,-1.02882221856802
61,-0.519758500217146
88,0
114,-0.522474103782977
178,-1.4706342102795
235,0.95952711119467
0,0
45,-0.96435258788216
130,0.970853352092984
60,0
0,-0.10591502768605
0,0.533309169216337
216,-0.874022200898851
300,1.72955523102807
30,-0.00205395043133451
0,0.247326283085115
0,-0.770410303389299
0,-0.301209619583402
335,-1.44102772347675
360,-1.45856431558226e-05
320,0.231576288175138
250,-1.48512798364012
260,0.515903097781994
160,0.453238756983535
80,2.52160586478757
0,-3.18347880860254
0,2.22060552616108
0,-0.970888332858877
20,-0.476114375046481
0,-0.493718217793221
0,-0.698761365231067
0,-1.41025761177773
0,-0.816732418491215
0,-1.35711533787925
0,-1.99372003251024
0,-0.642345552638266
0,-4.45405973853403
0,-0.649360564993323
78.17,-2.10353776806448
0,-1.47780148317728
10,3.49994378220122
50,-0.483099505078609
45,-1.63936944271016
0,-2.42488754286732
20,0.621127651591574
15,-1.23458694230156
103,-1.49570334471131
59,-0.216875340436903
22,0.56888341043384
0,-2.22225706066331
30,-2.27266350270166
0,-0.140125479508765
110,-2.08641307128298
320.03,0
0,0
25,-1.2019421859449
20,-0.671768478866295
170,0.076757156702913
190,-0.337370065278182
230,-0.440058950429296
280,0.488393582397929
140,1.50722451921871
0,0
0,0
0,0
0,0
0,0
0,0
30,-0.709230947236105
180,0
180,0
180,0
210,0
180,0
210,0
180,0
0,-1.05264786422638
50,-1.87502841891619
0,-0.538095448910928
0,0.181715361858386
0,-0.231769454149952
0,-1.34329750704906
30,-2.92749208793573
0,-0.0775205721756551
30.8,-1.17575613277094
80.8,-0.504881077890908
50,-0.379566449875788
165,0.175835422868687
45,0.585146615605361
0,-4.72068328716529
0,-1.70731707317073
60,0
0,-0.290544510549313
0,-6.04751749257164
257,-0.433033864046466
385,-0.679701417563424
230,-0.573219281811725
316,-1.34638261127758
165,-0.654279145780217
135,-0.708895497388903
25,0.306365144602773
0,-0.305393982686201
65,-1.39852795509869
10,1.03002122166502
50,0.886049292629598
25,-0.661704326275286
15,0.278534574919705
0,0.628050657285855
0,-1.78680158637582
0,-0.480344932258714
0,-0.83002428184746
0,3.70859305358207
20.23,0.196081482749507
151.41,3.44817624789041
0,-1.62552566039278
0,2.22221587146576
20,1.82861689273716
426,-0.77446215843742
55,-3.31653086992024
0,-1.15529179030661
0,-1.09221145378858
0,-0.760094305947999
0,0
0,-0.578044994736944
0,-1.57650231981695
150,-1.41879250113442
240,-1.11421648667831
145,-0.469490857038164
100,-1.1320515340307
113,0.308103076954415
473,1.07530250026245
35,-0.255462471557174
140,-0.768350261239079
40,1.32748686332656
105,0.436591537408739
60,-0.724649257617934
0,-1.646057425764
0,0.121869598991377
0,-0.316598763350555
0,0.561932209047514
0,-0.291516768742742
0,0.872291329973233
0,-0.856729000437612
0,1.35018905028016
0,-0.0981892492662342
0,0.140403800959638
0,1.17743548919953
0,-0.748068436716561
0,0.446709380404332
0,-0.277967044682503
0,1.40945656025099
0,-1.26620226829137
0,-1.12734787431364
0,1.56250581878172
90,-0.706853388652027
45,-0.670064070606915
25,0.843183799569114
0,0.836133656038651
0,-0.661386654862029
0,-0.266316040697741
0,-0.0827748927343635
0,-0.539460977366681
0,-2.52188628777485
0,-1.22266065814681
0,-0.807298100331059
0,-1.15141977427721
0,-0.573266426031997
0,-0.607268479145936
0,-0.999753741831531
0,-0.853978710725582
0,-1.19459890430087
0,-0.388190294751621
0,-1.40537317334174
0,-0.462193666531079
0,-1.1239256482274
0,-1.08625190010798
0,-0.545733999978049
0,-1.51914301968471
0,-0.699888420545473
0,-0.774666862593012
0,-1.0330989285325
0,-0.772370598081776
0,-0.598136412037727
0,-1.16219905223758
0,-0.483689542943576
0,-0.803293280751166
0,-0.440509435417088
0,-0.53943571387684
0,-0.431412852911165
0,-0.547164358176395
0,-0.620340913990301
0,-0.372750438774455
0,-0.821434792517809
0,-0.670817158968759
0,-0.716758172622353
0,-0.400362625132928
0,-0.537742867912253
0,-0.397190554222952
0,-0.510095475142469
0,-0.450537905907034
0,-0.593054588100263
0,-0.453779424240209
0,-0.198678978289157
0,0.276553326139057
0,-0.805313468626387
0,-1.41236108938579
0,1.46649072790104
0,-0.222361653552079
0,-0.139278075309643
0,-0.362640356330899
0,0.093319968992099
0,-0.261076964058452
0,0.953440782437201
0,4.97222174591471
0,4.80026835849195
0,0.646423450891651
0,3.9136735213106
0,2.70398875866254
0,-1.97462455599191
0,2.25421363165351
0,0.234525504648627
0,0.935907077797276
0,-1.82355732852017
0,-0.598177030557103
0,1.80527779566961
0,-0.886632714314148
0,0.282532202650949
0,0.954577195582901
0,3.08483167493896
0,-2.22129764387216
0,-0.25042491880516
0,-1.41074901062237
0,-0.867911677542812
0,1.11685539328973
0,-0.601421623628404
0,-1.0829771204539
0,-0.130892078444986
0,2.71689730432928
0,0.603227443293659
0,0.451978033096776
0,-1.46016554211784
0,0.652428598373635
0,3.24069159794235
0,-2.74663350176122
0,0.979792696867068
0,0
0,0.593637598188795
0,-1.0894017997246
0,-0.963767573404939
0,-0.463433878518117
0,1.21045601906036
0,-1.93190142137688
0,5.47840410978028
0,-0.480249893860062
0,-0.446802229841094
0,1.25667422650216
0,1.49281152033023
23,-0.62500947297207
100,-1.88682123034387
120,2.56414242409254
180,0.625009472972052
330,0
180,0.621127368082333
10,-0.00125260960334329
0,-1.53848501961263
0,-0.520841406891848
0,-0.654460459680556
0,-1.42859392469645
0,-0.155092414570994
69,0.171930332912228
0,1.72735536183904
0,-0.00243226781028064
30,-2.68445949045132
120,2.9309650149762
120,-1.0050041562821
180,5.58376922141472
75,-1.94808262458611
0,2.64904916596708
105,0.691196594191881
0,-3.14784874398716
221.04,-0.375461393973718
20,3.04018722649975
120,-1.24359976120648
160.01,-2.18105419396055
30,1.09382340133749
50.01,0.124818345957382
0,0.674995917034135
0,-4.19025593586186
35,-2.05535077858817
40,-1.24707990848161
300,-0.28071267096049
424,0.148337527696126
90,0.712230491466993
260,0.141413782340018
205,-1.05454382400895
302,0.399718443128788
265,-0.161187961650726
225,-0.541108382109486
89,-0.274946068271221
215,0.390543887282292
0,1.83060372906131
0,-1.518560330616
50,-17.1935204229066
0,17.2904913141261
0,-1.64327943941009
0,-0.836650262663905
0,-0.384286934244232
0,-0.214316330904413
0,0.859106529209613
0,0
60,0.255536626916522
0,-1.10450297366184
0,-1.3745704467354
0,-0.174216027874563
0,-0.523560209424078
0,5.26315789473683
35,8.33274135114016
0,-0.000472587558663094
87.37,-1.10064571770058
100.05,-1.02812145853028
364.01,0.235619090340106
119.8,0.576946177599088
34.05,0.446122771581616
103.15,-0.380702582664499
0,-2.0251357972095
0,-0.214241846841879
0,-2.50912633305988
225,-0.381706287057011
0,0.183880486605997
60,-2.31359699724645
65,-1.40979663621362
185.03,-2.38730420117353
0,-0.815230089227201
0,-0.547953810489635
0,-4.68314807639283
0,2.31204665127255
0,-0.652183915097236
0,-1.06842708080965
20,-0.810823371828762
30,5.17707243287923
40,2.58911579856391
0,-0.793177387914224
0,-0.733812949640293
165,-0.00320915306264275
390,-1.26584221343785
0,-1.04428813188584
21.09,-1.40300813845679
45.16,-1.42182323126255
0,-13.247433058184
30,-6.54759092746275
0,0
150,0
180,0
0,-1.00154320987655
0,-1.1904761904762
40,-1.15127175368163
0,-0.0541711809315134
0,0
0,-3.59612724757953
30,-0.143472022955522
60,-2.25988700564971
0,0
23,-1.02593607630183
61,-0.708578795350411
60,0.0793009223997944
60,-0.647034010187371
30,-0.149512882698716
0,-0.0232718431152796
0,-1.58439466453365
0,0.441933162698089
0,0.471409048157642
0,-1.28246547825011
15,-1.29909139744011
0,-0.455871507818275
0,0.280568628187058
0,-0.771829781622416
0,0.0486045353872537
0,4.29346620572498
1,-3.37772460558125
70.02,-0.505977521800047
0,-1.90015748031496
0,-0.992662105256061
15,-0.463833754446555
20,0.563884697683401
0,0.0899481238064586
0,-0.636065105948124
45,1.08294246238088
114.55,1.19049493724706
10,120.461984572848
0,-1.8235294117647
20,-0.960853589598652
0,1.00001616722199
50,-0.330038286187446
0,-0.66226229149176
0,-0.999942679849321
0,-0.740737441646231
15,-0.949751419392292
0,-0.547983679780624
0,-2.20386051377356
0,-1.26765636498566
0,-2.84090909090909
0,-0.389863547758115
60,-1.09882788663767
60,-1.04175916371441
180,-0.982332860693466
150,-0.425299209399693
60,-0.213557864609652
0,0.850217076700428
0,-1.03960893110891
15,0.00472440944882152
60,-0.153288596039335
95,0.255723013449015
90,0.407753611104991
80,0
0,2.03048866467169
30.69,-1.99008030956805
0,-5.61404458746538
0,-0.672396490887455
0,-1.1266858466422
0,-0.742505407012992
0,-1.36939763291297
0,-0.949063007711483
0,-0.58155161917082
0,-0.850738771309324
0,1.3139041480455
0,0.509543993865051
45,-5.00146972369194
142.46,3.30424513833507
40.03,-0.347227538144502
0,0
0,-0.580312019336399
74,-1.19745656512525
30,-3.7037037037037
510,-2.11538461538461
495,-1.45383104125737
420,0.159489633173842
195,-1.83121019108278
405,-1.78426601784266
285,-0.330305532617668
465,-0.62137531068767
420,-0.041684035014589
385,-0.917431192660541
565,-0.168350168350167
590,-1.5177065767285
350,-0.856164383561646
445,-0.0863557858376502
0,0
0,-0.648228176318068
0,-1.08742931709439
0,-3.00756366457309
0,-0.387602860878275
0,4.86371676557432
30,-1.49113194846668
255,-0.813907170233287
180,-0.136215817123007
0,0.0428669410153161
382.06,-1.51047341552119
0,2.43771285176555
0,3.34978377003306
50,-1.20795498429392
180,-0.271758258710257
30,-0.150530507436937
9.94,-0.883028232375549
0,0.434593485402701
0,1.06009662739
0,-2.34423230498241
0,-0.716845878136214
0,-0.304748928066542
0,-0.155019228170507
10,-1.45232033861915
0,-1.33320791488399
0,0.00816593173280221
0,-0.910229836617341
0,-1.77856943280247
372.84,0.25801166030646
60,-1.02953256072283
0,0.975307686353419
0,0.965091176335696
270,-0.577814314199987
90,0
20,1.49436490178045
60,-0.897738176976264
0,-0.190762149719645
0,-0.764506988845232
0,0.802487743849112
60,3.02500827478407
60,-1.66894930498774
0,1.83874163133491
0,5.13885529226004
0,-0.131899070307868
0,-1.73162817331552
0,-0.528623151809926
145,-1.240074086152
0,-0.896875173008328
75,-1.80988388332469
0,-1.16011060948774
45,0
0,0
0,0.938981714076342
90,-0.697685149580869
45,-0.936782659607754
0,1.65226627640203
0,-0.346287940935191
70,-0.10591502768605
0,-0.635580108432779
120,-0.0025635109846419
80,-0.151517580849454
0,-0.472928634819547
0,-0.215922661467281
0,-1.12556467519262
0,0
0,-0.69260355029586
20,-0.572940287226004
0,-0.291549686854036
55,0.584804369014643
40,-1.74421287395216
0,1.43338582677164
0,-1.88505268996118
5,-2.55777806275346
443,-1.12191124394009
309,-1.13464090786376
200,-0.996089162511719
0,-0.656178167224174
90,0.528438966925366
90,-0.21901341602023
0,-2.00391916717698
80,1.58722620347991
0,-3.66065382737824
305,0.216171155248891
135,-1.60300518874175
95,2.50634122252241
0,-4.35915422387012
0,-0.194362950544842
30,-2.85948116760235
0,-1.11025557557341
0,-0.4554826818327
0,-0.216439780676872
0,2.19168828732637
20,-0.732508072322372
90,-1.12291015983832
60,-1.22211011765406
98.03,-1.04521964614146
30,-1.3745733756075
30,-0.457295556479488
0,-0.41569944240616
0,1.0545566203044
75.02,-2.37046699713018
0,-0.292060663111627
30,-2.12842074538637
0,-2.42524851352554
342.38,-0.355099625172604
280.99,0.548253963419282
140.31,-0.763370340638879
97.06,0.769242509806327
80.65,-0.610696272511112
125.27,0.80646390266354
155,-0.756054647070997
0,0.000206039639967712
0,0.467296940626703
0,-1.16280858263477
0,1.28603730921424
0,-0.0869770259493259
60,-0.174086296378808
0,-1.97631558309153
85.97,-1.88166164404263
270,-0.000174969861442538
60,0
30,-2.23051800371262
0,0.531923002503642
0,-3.6363217303468
30,-1.67269877631448
281,-1.76751076767388
145,-1.73567266957968
185,-1.81493500046069
184.53,-1.77931811881412
166,-1.13319447971907
190,-1.30526895339807
175,-1.5669729272881
155,-1.20802686238196
85,-2.7634717241556
0,-0.603608788756887
48,-1.67863743879138
203,-0.248347883815566
212,-1.14905566852484
344,0.33353261171416
140,-0.593764827328135
326,-0.117130679705514
306,0.0993516007992448
526,0.0549055361312669
100,0.354147716404082
260,0.221646559311254
270,0.321135701400795
130,0.3439279065859
420,-0.548448937977862
220,0.481137467147522
110,0.168041364883228
255,-0.517204404691832
550,-0.168544894709918
230,2.21667387059428
0,0
180,-0.240967695666722
120,-0.644097172298907
60,-0.810314049397622
65,1.47050241535452
0,-0.483099505078609
0,-0.242722342976941
90,-0.275711727832837
20,0.461915975571315
175,0.505152395956206
80,-0.425262062392083
135,-0.0471501447339898
295,-0.0693623408488158
105,-0.161993507833252
210,-0.470466883123087
150,1.0758080373957
173,-0.306410552454318
90,1.11290173605807
265,0.307161313122552
45,79.9997060509414
0,-0.00151171579742396
236.6,30.8901653639964
0,3.66504997060553
180,-0.321548422952446
106.96,-1.85728423945224
267.96,0.334099406158026
168.32,-0.804649521119144
276.32,0.17713013010871
94.43,1.63811645335211
0,9.89184036126701
164.4,-2.2149311166434
0,-2.73222299189831
15,-1.32516740160053
0,-0.37037611629287
90,-4.05202028687366
225,-1.78228793529712
273,0.374741924655047
255,-0.707393297503742
28.96,-0.573951627505178
0,-0.816025626960964
0,-0.581969990983314
0,-0.282675448355657
0,-1.61936996038823
0,-0.59524739051077
360.01,-1.85629018398803
239.72,-0.488099422319615
0,-0.00161669606114185
0,0.457047531858059
0,-0.23101823807889
0,-1.34719733886336
100,2.70277686528374
10,-0.406120114864062
65.7,-0.611608080912503
90.98,-0.512828629766227
99.05,-0.566951146061791
118.93,-0.881333423240049
30.97,5.76522061522487e-05
20,-2.8856737732635
0,-1.10289073983342
0,-8.40330841247889
0,-0.980407696286858
0,0
15,-1.65019143093717
0,0
95,-1.1942863822917
195,0.201453664058416
120,0.36188755955668
0,0
40,0.00374131480492497
25.01,-44.8430666171039
60,-0.606070323397851
75,-0.068818530944312
338,0.413195540767004
69,0.49522038629961
144,-0.460330374121826
193,-0.632469872235199
131,12.1011729986924
0,-0.482031778190314
20,0.243940381270912
70,-0.41126954871413
0,-1.43152363821489
372,-0.0463611449076809
96,-1.35471654278129
200,-0.735932777929952
165,-0.428076401645556
177,-0.498933504090998
0,-2.2527703167905
0,-0.347826086956518
0,3.44974912574123
479,-0.666677444814667
250,0
20.01,-2.97244506354781
80.04,-3.10716434168457
380.03,-2.03252659931968
414.45,-2.62793387056321
298.23,0.497135404026235
300.1,-0.353362395884289
0,-2.05482554821017
109.98,-1.3793313162336
230.03,-0.684941849403384
80.03,-0.986857849827624
0,-0.996693800839958
170.01,-2.51365298645397
548.43,-1.1209951043584
248.92,0
0,1.61929732387615
65.26,0.390862627040447
150,-0.284286784911319
350,1.13625545517861
0,0
30,-0.944861933503803
30,-0.982066263087674
0,1.9836129194475
0,-4.572940287226
0,1.7953795379538
0,-0.571437209935155
20.01,-3.448328290584
20.01,-1.72380307492035
0,-1.27440245693683
0,74.8413484167302
0,-42.1056703024677
0,0.490450725744848
58.57,-1.62164674365754
436.83,-1.49764362101349
0,-1.55856279463106
20,-4.06974458885537
0,-0.215568031503246
195,-0.359960986634841
190,-1.15605555259992
190,-0.657904915141486
60,0
0,-4.68083190189344
0,-1.75824521918407
20,-3.34728033472803
0,0.0670146366390543
190.96,-1.52286893186884
0,9.01979895224432
30,-2.75792338510427
0,3.03420630678781
60.02,-1.96076220225593
686.9,-0.173877702820578
0,-3.52332327686239
0,-4.60519159169264
0,-1.29032544825808
20,-0.961553409034706
0,-1.23458806238263
0,1.25002066833116
0,-2.16039302142022
0,-1.99788115456212
130,-0.846135712609738
161.52,-1.38305387521994
405,0.219462066349546
470,-0.511857956842536
260,0.430640707451887
420,-0.720111321556967
245,0.103012039593264
470,0.0441118463802799
230,-2.1308193216056
485,0.957222416423032
708,-0.756923712516538
546,0.107045157197797
555,0.213861386138616
465,-1.55785646538096
400,0.227621257497046
395,-0.34822662367573
300,-0.296267297331615
280,0.0228575114337841
230,-0.251375167664052
245,1.20276857993104
380,-0.622533993829561
190,0.112290033707098
30,1.2530674569653
110,-1.44351330585792
335,-0.131442733365293
80,0
0,0
0,-1.2176756247433
60,0.308171434627708
45,-0.76806163999448
0,0
0,-1.18953524207481
305,-0.775226182801472
150,-0.868070838867221
215,-0.700286871479263
340,-0.529089214181497
202,-0.709269758996818
155,-2.14281215060705
343,-0.000201151390560909
284,-0.687567978457149
199,-0.369370634780076
0,-0.675685740587909
0,-1.63276753121709
0,-1.7980012044611
0,-1.69010498337218
172.46,-0.512828339870877
313.99,0.257735912737995
378.95,-0.514146684825022
371.98,-0.387602860878275
933.94,-0.389111066504017
568.52,-0.763370340638879
325.67,1.53848501961263
295.23,0
246.76,-0.757587145068909
654.18,0.954170852918243
746.36,0.952353757071061
383.12,-0.377281262141021
0,-0.519803113553117
0,-1.7094274774639
130,0.609765933764582
275,-1.01011720566307
90,-1.63261951596743
255,-1.6596553839696
80,-0.703245347046004
80,-1.50143893518796
0,-0.00010702031887156
0,-0.185147383032582
30,2.78297574712714
0,-1.98555058786543
0,4.05154668474752
0,-1.09669820472443
42.98,-0.123193147056904
0,0.0180445993787365
0,0.224852863014492
0,-0.817014654389834
0,1.29907601115741
0,-1.17098054131175
0,-0.710930391512175
0,2.31476516122661
10,0.38269550748753
0,-1.14884270991722
25,0.00566166895707383
15,-0.775060282466406
0,0.653821674478077
0,-0.270177052196166
20,0.203052049109461
15,9.5877858248231
0,-8.92898479291627
0,1.17648889649699
0,-1.16280858263478
0,1.37257037924649
20,-0.580279700956401
0,-0.775034821024229
0,0
102,-1.71850320364502
67.39,-2.06992590922778
276.33,-1.18967485166003
54,-0.829921712135727
127.12,-0.636465913421347
330,-0.231332529679967
35,-0.846144177695903
35,-0.195865104289817
129.62,-0.530909642106196
0,-0.734574272319896
28.21,0.149055994351367
0,0.808040512889504
32.56,0.7944953799946
30,8.4815199066269
240,-1.0393293014593
0,-3.0700568028131
20,-1.4577484342702
0,-9.74317831648236
0,-7.11551882460973
43,-2.39441137783493
1239.92,-0.491413470576897
172,-2.35063943733404
0,0.509759702104785
860,-4.5368685032241
135,2.5647258338044
240,1.56252422067554
60,-3.50005401317921
90,-1.89978151789076
30,-1.76055190016506
100.04,-0.537642692812356
0,-1.21623505774316
0,-2.05201576469254
0,-0.637395643740129
0,-3.80545587491362
0,2.67638630185849
0,-2.01419680930955
0,0.120894163624329
0,-0.120748186114634
0,-0.241921617395959
0,0
0,-2.65140963335684
0,-1.43517401908082
0,-0.481618820544032
0,-0.289934947596676
370,-1.68513516329871
60,2.63346189694617
0,0.705211224175136
100,-1.90738673839992
10,1.69855386570009
0,3.10886155765204
0,-0.502520913444754
0,-2.14650049604003
0,-0.387103381180777
0,-0.777215389413
0,-1.43594100588399
0,-1.19207247277365
0,-0.804302854778655
0,-1.08109911743606
0,-1.0929146076133
0,-0.276247804512044
0,-0.831039140917567
0,-0.838003276144499
0,-1.12665595198763
0,9.97142157263002
0,-1.38167817144981
0,-1.16018767480597
0,-1.12958663855688
0,-1.16489388181802
0,-0.362653414146841
0,-1.45589350408628
0,-0.184675364648355
0,-0.925085227759402
0,-0.560233776563562
0,-0.375551983996069
0,-0.471116112781754
128.53,0.0568065452163076
335,-0.300101637520976
390,-0.705173177408932
387,-0.707467714766996
60,0.00103747892619954
0,-1.30763688760808
0,-0.66226229149176
0,-0.70392796149667
0,0
0,-1.41752375829859
0,-1.53848501961263
0,-0.781262110337772
90,0.787413876607246
0,-1.17189316550665
60,0.526207695976106
90,0.523568669909338
0,-3.89271279853032
45.98,-0.281690140845067
0,-0.675723484044433
0,0.340254018840505
0,2.54222404902474
19,-1.48680724436123
108,-0.242224800783165
42,-0.549664489223134
169.75,-0.160981310268622
73.2,1.35442337475166
0,-1.11360324300119
40.9,-1.0135047905809
44.5,1.02388188251003
15,-0.22522880386424
10,-1.74936399431477
21.75,-0.631830393503596
22.85,0.96333790398889
61.4,-0.839640623311675
45.75,-0.230950409814778
30,0.00154323369188829
411.8,-1.17001086984888
385,-0.348194760620703
352,-0.0698822785566852
210,-0.419586888218084
485,-0.280903225247114
347,0.704236285557267
420,-2.09793444109042
330,0
270,-0.714296962348226
0,0
0,0.0630252100840221
0,0.42735686936598
0,0.425538302199734
130,-0.107182756997596
0,-1.28757314036137
0,-4.25062636864014
0,1.05055887086388
0,0
210,-2.46309163613143
0,0
0,0.101085218767349
0,-2.02023719495995
0,-1.22884003809859
0,-0.694924606851008
0,1.92544910424971
0,-2.1500935323229
0,1.15529070480609
0,-1.21766939732508
0,0.316662302907074
0,0.044514171870474
0,1.86781562240804
0,-0.81492621969451
0,-0.234758336055692
0,0.111870078740159
425,-1.53406842587069
325,-0.0289704446231946
105,-0.898818875995409
89.95,-0.372214341630835
30,-0.772072974864893
9.94,0.112903766679501
60,0.338569757309282
60,-1.49931436187728
20.01,-2.96801622761613
0,0.549080025106721
0,-0.858029961831893
0,0.235899375040114
125,-2.05338267135829
210,-0.878982596000747
315.96,-0.137549554144045
266,-1.31539109022839
0,5.99547105063645
240,-3.86338033073548
10,0
122,0
90,-55.5069512708889
45,76.2821868375237
105,21.0071372684294
75,-1.17444091064113
135,0
195,1.3793313162336
130,0
0,-1.9107920522591
200.61,-2.07676763192161
0,0.0060863861068239
0,-0.468301189987697
0,-0.499981294125826
24,-3.09123576916983
0,2.2526600541028
20.01,-2.19994673636795
85,-0.409004224393285
5,0
0,-1.43151478537648
0,0.414944212141149
0,-0.413229540081723
0,0.418416603095514
0,3.33329352769507
0,-0.719435870920252
120,0
38.83,3.06935730032219
300,0.671151366383405
0,0.117554171418541
151.09,0.595247468623538
0,-1.60821201479028
0,-1.63449821140769
0,-2.68807186776831
130.02,-2.20997705248696
0,-4.8564928033483
0,-0.00472418625890792
70,120.462222554368
321.95,0
70.1,-1.1063443354851
180,-0.172081772043829
180,-1.29872112998665
45,1.31580983028297
155,-1.29872112998665
90,-0.438603276760982
40,0
170,-0.881070959621466
45,-0.177741371606847
60,-0.755428476711429
121.35,-1.42532755066218
936.42,-0.757374575432609
694.22,-1.31675937322109
128.91,-0.108584879824841
149.34,-1.2865874845235
35.01,-1.41444898932849
0,0.0735954455118036
0,0.146920659604099
0,-0.0732716859119418
0,-0.734225324299028
90,-1.38542704593674
459.97,-0.522010485906349
170,-0.962097891921461
60.02,0.535066893454006
189.5,-0.808019453007547
230,0.642700032503222
150,-1.42858940101266
303.55,0.971409169292391
306,0.551292679264582
270.74,-0.0594796869998472
456.72,0.199218380321423
164.54,0.0650705621862405
174.78,0.621456263166544
357.02,0.502629513483608
60,0.723531552308353
155.98,-0.122412401704108
197.04,1.5746236274445
150,-0.157613496488305
30,1.05253142452023
50,-1.04156858782543
60,0.258402054455837
136,-1.03094423673534
205,0.868069509862242
156,-0.344239565238179
36,-3.33998146443157
40,-2.13907021653606
0,-1.8099836399186
43.8,-1.33125114826382
0,-1.13233105032129
90,-1.44662433281662
0,-1.92664886340729
0,-0.343032656158915
0,0
45,-0.789485592816196
345.71,-0.265256022352611
90,-0.968570163789087
90,-0.36497818623966
0,-0.471959745887316
0,0
150,-4.99366129254513
30,-1.45423878880659
242,-0.791726334829092
100,-0.522010975511696
42,-0.39237714021692
46,0.806826056055512
205,-0.564933927563584
16.14,-1.93674019522467
90,-0.4678514013198
30,0
0,1.724164145292
154.29,-2.3418182457289
60,0
300,5.88235294117647
270,-2.77777777777778
0,-1.17462494044368
659.63,-1.21156656006414
317,-0.449879807215667
171,-1.05883806521822
275.01,-0.861389565783358
60,-0.947846665819174
0,-0.319089461081639
88.01,0
0,-0.521070157308526
0,6.33756317883644
0,1.38891157018046
60,-0.410804499908387
366,-0.274398065828519
300,-1.46213085042727
302,-0.422130185275123
205,-0.888794290355401
35,0.473876512410326
0,-0.00815933419833247
0,1.54367995590668
30,-3.07963903616816
153.28,-1.08282932322689
200.7,-0.82292818184453
287.49,-0.775852566291693
252.11,0.108616597502467
226.36,-0.859282054479026
159.73,-2.28154447342339
194.98,-0.77810604435105
29.95,-0.724850016200898
60,-0.14294320700529
35,-0.964625464784182
0,0.0132347302112364
0,-0.251762534924951
0,0.0398723499090789
0,-0.934795683324421
0,0.93359167664034
0,-0.60892166300939
0,-1.48395694818584
0,-0.36393667648354
0,0.695573902298257
0,-1.8104982299205
60,-1.02794920592445
0,0.600456630398574
30,-0.306491608200902
0,1.08738053181637
0,-0.595461176714714
0,-0.643446635893147
0,-1.08521965016622
0,3.61639253340728
30,-2.80812234931243
155,-1.2396694214876
20,-1.35983263598326
20,-0.477200424178164
0,0.00152045005322593
0,1.27741046831957
0,3.02281870431975
0,1.08675962340603
80,-0.29548248434866
50,0.395103401471319
30,0.264701475558125
360,-1.92605711755591
290,-2.69571639586443
355,-1.06261859582526
490,-0.690448791714622
532,0.695249130938594
380,-1.49597238204833
265,-2.13483146067416
0,1.54406200192258
0,72.1781239605805
0,-46.972860125261
0,0.184033867281017
0,0.0204418959639166
0,1.02036741775562
0,-0.588244448248486
0,4.14207667381537
0,-1.13638071760338
0,-7.53436034343732
60,-1.84224908247247
0,0.0324966751749791
130,-0.961022497605802
210,-1.25980819136546
230,-0.441386155413824
115,-1.02869432807933
151,-1.01838873160155
172,-0.721267302343183
126,-0.74778101143106
200,-0.609984147626411
224,-0.523473703110854
195,0.653225008952892
202,-1.17901011263472
214,-0.394051619758335
189,-0.54945906869111
270,-0.994490642667408
238,0.178574240587064
224,0.415930483334481
249,-1.25741613312253
45,-0.28090332962098
0,-0.131457488953301
229,-0.564130830595583
287,-0.453831704382185
237,-0.881405837418815
117,-0.375657354737007
188,1.00034914246336
93,0.571387106576118
107,-0.454552742548375
0,-0.228213512011664
0,-1.72080205264659
85.01,-0.877206553521977
30,122.465093511705
120,-0.679422756434073
0,5.10957127362725
20,-1.25001952007261
119.21,-2.24526687234239
80,-1.0600486496698
75,-1.76993912907757
193.51,-0.45045760772848
16,-0.456527691651029
0,-0.703348193678536
190,-0.138309494548138
60,-2.10222789510327
0,-1.56269376507061
60.04,-1.64711039179985
0,1.17425838871778
0,1.74414878617753
0,0.0714139489472998
0,-0.435736544616892
678,-0.578043521477842
0,-1.36157337367625
0,-0.736196319018389
0,-0.957972805933249
0,-1.09204368174728
0,-3.78548895899054
0,-0.00161669606114185
0,-1.601108033241
19.88,-0.717423824895668
0,0.202365308804204
85,2.44548191278854
0,-3.56692913385827
80,0.105821833918503
225,-0.229038267661556
80,-1.91050965840882
45,-1.14997541386658
235,-1.42898833330016
270,-0.577745405119901
135,1.69195719698722e-05
180,-1.53490947015354
60,-2.01092927724561
90,-1.03409515358865
180,-2.18610461407612
60,0.986040725997251
90,-0.433957965722523
90,-0.967006067659526
0,-0.3636421940387
75,-3.36745167912615
0,0
30,-1.73894921575055
90,-0.90290000081107
210.02,-0.236273112521569
20,-0.74417147715578
150.03,-0.102266084178279
189.99,-0.511853873804889
129.98,0.260713886091522
109.98,0.728197272203286
269.99,-0.516434846488697
265.92,-0.991926815741762
119.93,-1.34908112864961
0,-1.2695519567052
0,1.93429099701323
60,-0.832524667185128
15,0.190843066918765
0,-0.289795800996237
0,-0.32056491027245
0,0
0,0.00152045005322593
30,-21.1344345936412
98.75,4.61882805147146
105.02,-0.0428072483160595
180.02,-0.686154669359099
